device_id,event_time,latitude,longitude,city,region,country,two_letter_country,postal_code,timezone_name,gmt_offset
visitor_3,2026-03-08 07:00:00,25.76147954181884,-80.19161051460898,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_6,2026-03-08 07:00:00,40.77181729888211,-73.96684465923852,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_4,2026-03-08 07:30:00,33.748970338412505,-84.38787499394621,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-08 07:30:00,25.761369962347036,-80.19214747100328,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_5,2026-03-08 07:30:00,40.77194345389553,-73.9667310174004,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_2,2026-03-08 07:30:00,32.77634969336719,-96.79726887095755,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_8,2026-03-08 07:30:00,39.73948966919285,-104.99061833979854,Denver,co,usa,us,80202,Mountain Time,-07:00
person_B,2026-03-08 07:30:00,35.26672751127234,-105.96962779577004,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_6,2026-03-08 07:30:00,40.77122817343186,-73.96673120424865,New York,ny,usa,us,10021,Eastern Time,-05:00
person_B,2026-03-08 07:30:00,39.7391131684804,-104.99014668689065,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-08 08:00:00,33.74893088026252,-84.38775167757207,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-08 08:00:00,39.73949021639002,-104.98994740023072,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_1,2026-03-08 08:00:00,32.776334187574335,-96.79683850256791,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_5,2026-03-08 08:00:00,32.77652799439744,-96.79674617079672,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_5,2026-03-08 08:00:00,40.771342187998656,-73.96613916021012,New York,ny,usa,us,10021,Eastern Time,-05:00
person_A,2026-03-08 08:00:00,18.300569961128033,-64.82496985475582,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_B,2026-03-08 08:00:00,35.26673944220575,-105.96933758793563,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_9,2026-03-08 08:00:00,25.7618182143744,-80.19215093172275,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_3,2026-03-08 08:00:00,25.762012164870296,-80.19146291726237,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_6,2026-03-08 08:00:00,35.26657275802017,-105.96945138518403,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_8,2026-03-08 08:00:00,39.73940618415426,-104.99049060372447,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_8,2026-03-08 08:00:00,32.77647683627464,-96.7971231579917,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_6,2026-03-08 08:00:00,39.738953884252496,-104.99033525709247,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-08 08:00:00,40.77126509666831,-73.96639571211308,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_2,2026-03-08 08:00:00,32.776362946492355,-96.79720291293246,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_10,2026-03-08 08:00:00,32.776848248007724,-96.79689916708323,Dallas,tx,usa,us,75201,Central Time,-06:00
person_A,2026-03-08 08:30:00,18.30082764715414,-64.82463615071399,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_5,2026-03-08 08:30:00,32.77643387837078,-96.7968698705508,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_1,2026-03-08 08:30:00,32.7766938132961,-96.79667335431863,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_10,2026-03-08 08:30:00,32.776738134523626,-96.79667131980361,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_9,2026-03-08 08:30:00,25.761793180653957,-80.19213831834904,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_B,2026-03-08 08:30:00,39.73931449323015,-104.9900175632881,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-08 08:30:00,33.74888941633899,-84.38837289539545,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_8,2026-03-08 08:30:00,39.73942903967799,-104.99030840912496,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-08 08:30:00,35.2662242329564,-105.96979094394518,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_8,2026-03-08 08:30:00,32.777057963134396,-96.79711418216958,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_5,2026-03-08 08:30:00,40.771278308342346,-73.96617358348111,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_6,2026-03-08 08:30:00,39.738933464024335,-104.99003742728978,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_3,2026-03-08 08:30:00,25.76190582087605,-80.1918875428463,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_B,2026-03-08 08:30:00,35.266887476894496,-105.96910212806519,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_6,2026-03-08 08:30:00,40.77139325695957,-73.9660534546627,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_2,2026-03-08 08:30:00,32.77706983853488,-96.7966595272479,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_2,2026-03-08 09:00:00,32.776842432755736,-96.79691348049495,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_8,2026-03-08 09:00:00,39.73941717952562,-104.99005230479817,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-08 09:00:00,33.74864648354118,-84.38812945532632,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_8,2026-03-08 09:00:00,32.77687286617857,-96.79718736300191,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_1,2026-03-08 09:00:00,40.77117248517312,-73.96628420831841,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_3,2026-03-08 09:00:00,25.76204349264999,-80.19183206839148,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_1,2026-03-08 09:00:00,32.77671512036742,-96.79714674714302,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_4,2026-03-08 09:00:00,33.74878208237065,-84.38809034055295,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-08 09:00:00,39.7395674606242,-104.99048756501774,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-08 09:00:00,18.30085086548158,-64.82515988047177,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_5,2026-03-08 09:00:00,40.7713518671545,-73.96634336195974,New York,ny,usa,us,10021,Eastern Time,-05:00
person_B,2026-03-08 09:00:00,39.738963267404486,-104.98997401650414,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_5,2026-03-08 09:00:00,32.777005876408204,-96.79736668179768,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_9,2026-03-08 09:00:00,25.761663219334775,-80.19214366319908,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_B,2026-03-08 09:00:00,35.26634054674324,-105.96958447729511,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_6,2026-03-08 09:00:00,39.739047907021714,-104.99059682389398,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-08 09:00:00,40.77163044048984,-73.96667498230944,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_9,2026-03-08 09:00:00,40.77163639231581,-73.96624185423315,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_10,2026-03-08 09:00:00,32.776302867765175,-96.79730216302544,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_5,2026-03-08 09:30:00,40.77158567503094,-73.96684658125673,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_6,2026-03-08 09:30:00,39.73882019096645,-104.99031079485557,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-08 09:30:00,32.77703546351064,-96.79726243198255,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_3,2026-03-08 09:30:00,39.7390332465622,-104.99038420132506,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-08 09:30:00,40.77153114646412,-73.96668104499092,New York,ny,usa,us,10021,Eastern Time,-05:00
person_A,2026-03-08 09:30:00,18.300490597806473,-64.82518109785613,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_10,2026-03-08 09:30:00,32.77703591550256,-96.79714455279542,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_8,2026-03-08 09:30:00,39.738976217485536,-104.99053392902897,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-08 09:30:00,40.771830832071785,-73.96629791790019,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_2,2026-03-08 09:30:00,33.748653415530924,-84.3878496542161,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-08 09:30:00,35.266314777791564,-105.96969841424658,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_4,2026-03-08 09:30:00,33.74905379357977,-84.38786760743632,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_1,2026-03-08 09:30:00,40.77174274326709,-73.96618953746393,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_3,2026-03-08 09:30:00,25.761461598931195,-80.19185507438117,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_8,2026-03-08 09:30:00,32.776983252610876,-96.79719561613,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_5,2026-03-08 09:30:00,32.777028010529236,-96.79712160913722,Dallas,tx,usa,us,75201,Central Time,-06:00
person_B,2026-03-08 09:30:00,39.739017031345625,-104.99040873697122,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-08 09:30:00,25.761330188756975,-80.19207971250427,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_1,2026-03-08 09:30:00,32.77695862470513,-96.7971344181033,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_5,2026-03-08 10:00:00,40.771616750553314,-73.96611154404722,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_7,2026-03-08 10:00:00,33.74939680968179,-84.3883792769699,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-08 10:00:00,39.739136620449656,-104.99059644996446,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_5,2026-03-08 10:00:00,32.77698274508721,-96.79719672520159,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_6,2026-03-08 10:00:00,39.73944892645599,-104.99017875301702,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-08 10:00:00,40.77143139921845,-73.96615994335023,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_4,2026-03-08 10:00:00,40.77134618335857,-73.96630937834571,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_1,2026-03-08 10:00:00,32.77638765439996,-96.7970081195553,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_2,2026-03-08 10:00:00,32.77686919379676,-96.79739921449357,Dallas,tx,usa,us,75201,Central Time,-06:00
person_A,2026-03-08 10:00:00,18.300865872368757,-64.82516048446145,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_10,2026-03-08 10:00:00,35.26614214911921,-105.96965219494133,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_10,2026-03-08 10:00:00,32.776590712095675,-96.79669999261516,Dallas,tx,usa,us,75201,Central Time,-06:00
person_A,2026-03-08 10:00:00,25.761865530983663,-80.1920551864589,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_10,2026-03-08 10:00:00,39.73950960704835,-104.99045927031233,Denver,co,usa,us,80202,Mountain Time,-07:00
person_B,2026-03-08 10:00:00,35.26647105696114,-105.9693339320751,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_9,2026-03-08 10:00:00,40.77175580527732,-73.96680141349917,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_9,2026-03-08 10:00:00,25.76148940056931,-80.19170262673472,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_B,2026-03-08 10:00:00,39.739501444226605,-104.99027902968444,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_1,2026-03-08 10:00:00,25.76179756629476,-80.19205610808284,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_7,2026-03-08 10:00:00,40.77171680533516,-73.9667009934795,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_2,2026-03-08 10:00:00,33.74909350690574,-84.38812759992666,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_8,2026-03-08 10:00:00,32.77636739187561,-96.79675286721071,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_1,2026-03-08 10:00:00,40.771624656135636,-73.96620106624817,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_8,2026-03-08 10:30:00,32.776484513708255,-96.79706576884375,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_7,2026-03-08 10:30:00,33.74918187385218,-84.38798611071886,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-08 10:30:00,39.73944551137241,-104.98990358789591,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-08 10:30:00,18.30072826280561,-64.82521096273766,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_6,2026-03-08 10:30:00,40.7714949302967,-73.96675431037593,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_10,2026-03-08 10:30:00,35.266650629583296,-105.96962941278906,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_10,2026-03-08 10:30:00,32.776911968922114,-96.79710985139346,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_6,2026-03-08 10:30:00,39.73940598850711,-104.99025358905573,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-08 10:30:00,33.74886919759428,-84.38821418865116,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_A,2026-03-08 10:30:00,25.761443943921936,-80.19195244951469,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_10,2026-03-08 10:30:00,39.739120518561734,-104.9900284439677,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-08 10:30:00,40.77129638090531,-73.96656715680788,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_1,2026-03-08 10:30:00,40.771543381358676,-73.96634845382503,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_5,2026-03-08 10:30:00,40.77118382461235,-73.96669485023946,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_2,2026-03-08 10:30:00,32.776309816735804,-96.79723250993682,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_5,2026-03-08 10:30:00,32.77636366688256,-96.79710234967392,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_9,2026-03-08 10:30:00,25.761391395046658,-80.19155779330616,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_4,2026-03-08 10:30:00,40.771274144038706,-73.96678622456993,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_1,2026-03-08 10:30:00,32.77705584955412,-96.79719410239723,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_1,2026-03-08 10:30:00,25.76163614463198,-80.192017806474,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_7,2026-03-08 10:30:00,40.7716523034781,-73.96675425674827,New York,ny,usa,us,10021,Eastern Time,-05:00
person_B,2026-03-08 10:30:00,35.26664155043992,-105.96936064548187,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_B,2026-03-08 10:30:00,39.739199215462705,-104.98991204416113,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_7,2026-03-08 11:00:00,40.7713961279074,-73.9664804562602,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_7,2026-03-08 11:00:00,33.749233502975954,-84.3882838612275,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_4,2026-03-08 11:00:00,40.771792596383506,-73.9664365744745,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_1,2026-03-08 11:00:00,25.76147318128261,-80.19152934968139,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_A,2026-03-08 11:00:00,18.300412237167652,-64.82517077143847,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_3,2026-03-08 11:00:00,39.73913243920363,-104.99041001789784,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-08 11:00:00,33.748738608524405,-84.38772333634704,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_10,2026-03-08 11:00:00,39.73921527323399,-104.99021329775142,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_8,2026-03-08 11:00:00,32.77681536119811,-96.79722375919586,Dallas,tx,usa,us,75201,Central Time,-06:00
person_A,2026-03-08 11:00:00,25.761475531116353,-80.19182109795295,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_1,2026-03-08 11:00:00,32.77709868324935,-96.79726628792237,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_9,2026-03-08 11:00:00,40.771511135064,-73.96655569084739,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_10,2026-03-08 11:00:00,32.77697528780438,-96.79733265975538,Dallas,tx,usa,us,75201,Central Time,-06:00
person_B,2026-03-08 11:00:00,35.266732794455756,-105.96935883287198,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_10,2026-03-08 11:30:00,39.73954463461051,-104.99052738895205,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_7,2026-03-08 11:30:00,40.77133501490392,-73.96679357083329,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_8,2026-03-08 11:30:00,32.776409662800845,-96.79710547695731,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_9,2026-03-08 11:30:00,40.77160008868582,-73.96681696313672,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_10,2026-03-08 11:30:00,32.77697170751991,-96.79729317892136,Dallas,tx,usa,us,75201,Central Time,-06:00
person_A,2026-03-08 11:30:00,25.76142428725192,-80.19178967044917,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_7,2026-03-08 11:30:00,33.74904203937499,-84.38792600777835,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_A,2026-03-08 11:30:00,18.300626566217947,-64.82497242470659,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_B,2026-03-08 11:30:00,35.26650576830605,-105.96962992015534,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_1,2026-03-08 11:30:00,25.762010810486977,-80.19178809580886,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_1,2026-03-08 11:30:00,32.77651178016893,-96.79737807422653,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_2,2026-03-08 11:30:00,33.748628077691684,-84.38816444806446,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_4,2026-03-08 11:30:00,40.77145962441412,-73.96642204705527,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_3,2026-03-08 11:30:00,39.73896630125081,-104.99006598670418,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-08 12:00:00,40.77168766371369,-73.96612288465134,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_1,2026-03-08 12:00:00,25.76163196758153,-80.19210707410267,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_A,2026-03-08 12:00:00,25.76182887615421,-80.19183751510363,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_7,2026-03-08 12:00:00,33.748761840219615,-84.38770171096091,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-08 12:00:00,35.26630439330821,-105.96929475168486,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_4,2026-03-08 12:00:00,40.77188816910857,-73.96625868602854,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_10,2026-03-08 12:00:00,39.739070211367405,-104.9902464634567,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-08 12:00:00,18.300259990790124,-64.8251567020068,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_7,2026-03-08 12:00:00,40.77149301310769,-73.96683183602651,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_3,2026-03-08 12:00:00,39.739339835292284,-104.99007801824563,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_10,2026-03-08 12:30:00,39.73919362628927,-104.99005459750909,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-08 12:30:00,18.300115691397412,-64.82481411454532,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_7,2026-03-08 12:30:00,33.748991920987024,-84.38787755508562,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_A,2026-03-08 12:30:00,25.76134072972679,-80.19204909806915,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_B,2026-03-08 12:30:00,35.2665948325913,-105.96919504701387,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_9,2026-03-08 12:30:00,40.77153215468724,-73.96677839344959,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_7,2026-03-08 12:30:00,40.77193746460704,-73.96634058162728,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_4,2026-03-08 12:30:00,40.77162952052461,-73.96612261612187,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_1,2026-03-08 12:30:00,25.76188402785914,-80.1919840672592,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_3,2026-03-08 12:30:00,39.73955909605758,-104.99026187703109,Denver,co,usa,us,80202,Mountain Time,-07:00
person_B,2026-03-08 13:00:00,35.266102931077306,-105.969586938289,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_7,2026-03-08 13:00:00,40.77119643193934,-73.96656490598092,New York,ny,usa,us,10021,Eastern Time,-05:00
person_A,2026-03-08 13:00:00,18.30037987249399,-64.82485206267535,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_A,2026-03-08 13:00:00,25.7617167310567,-80.19172333015959,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_4,2026-03-08 13:00:00,40.771591823570375,-73.96637930659733,New York,ny,usa,us,10021,Eastern Time,-05:00
person_B,2026-03-08 13:30:00,35.26679775259175,-105.96943769219122,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_4,2026-03-08 13:30:00,40.77127990339784,-73.96625619756078,New York,ny,usa,us,10021,Eastern Time,-05:00
